          x            density        pressure        velocity        internal energy
   4.2625000E-01   6.0293770E-01   5.7629107E-01   4.9247185E-01   2.0419682E+00
   4.2875000E-01   5.9514720E-01   5.9017996E-01   4.8358648E-01   2.0313734E+00
   4.3125000E-01   5.8743744E-01   6.0406885E-01   4.7483888E-01   2.0208062E+00
   4.3375000E-01   5.7980779E-01   6.1795774E-01   4.6622726E-01   2.0102665E+00
   4.3625000E-01   5.7225762E-01   6.3184663E-01   4.5774986E-01   1.9997543E+00
   4.3875000E-01   5.6478631E-01   6.4573552E-01   4.4940492E-01   1.9892697E+00
   4.4125000E-01   5.5739324E-01   6.5962441E-01   4.4119072E-01   1.9788127E+00
   4.4375000E-01   5.5007779E-01   6.7351330E-01   4.3310556E-01   1.9683832E+00
   4.4625000E-01   5.4283936E-01   6.8740219E-01   4.2514772E-01   1.9579813E+00
   4.4875000E-01   5.3567732E-01   7.0129107E-01   4.1731555E-01   1.9476069E+00
   4.5125000E-01   5.2859108E-01   7.1517996E-01   4.0960737E-01   1.9372601E+00
   4.5375000E-01   5.2158003E-01   7.2906885E-01   4.0202156E-01   1.9269409E+00
   4.5625000E-01   5.1464358E-01   7.4295774E-01   3.9455648E-01   1.9166492E+00
   4.5875000E-01   5.0778112E-01   7.5684663E-01   3.8721054E-01   1.9063851E+00
   4.6125000E-01   5.0099206E-01   7.7073552E-01   3.7998214E-01   1.8961485E+00
   4.6375000E-01   4.9427581E-01   7.8462441E-01   3.7286971E-01   1.8859395E+00
   4.6625000E-01   4.8763179E-01   7.9851330E-01   3.6587169E-01   1.8757580E+00
   4.6875000E-01   4.8105940E-01   8.1240219E-01   3.5898656E-01   1.8656041E+00
   4.7125000E-01   4.7455808E-01   8.2629107E-01   3.5221279E-01   1.8554778E+00
   4.7375000E-01   4.6812723E-01   8.4017996E-01   3.4554886E-01   1.8453790E+00
   4.7625000E-01   4.6176629E-01   8.5406885E-01   3.3899330E-01   1.8353078E+00
   4.7875000E-01   4.5547469E-01   8.6795774E-01   3.3254464E-01   1.8252641E+00
   4.8125000E-01   4.4925185E-01   8.8184663E-01   3.2620141E-01   1.8152480E+00
   4.8375000E-01   4.4309722E-01   8.9573552E-01   3.1996217E-01   1.8052594E+00
   4.8625000E-01   4.3701022E-01   9.0962441E-01   3.1382550E-01   1.7952984E+00
   4.8875000E-01   4.3099030E-01   9.2201074E-01   3.0779000E-01   1.7853650E+00
   4.9125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   4.9375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   4.9625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   4.9875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.0125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.0375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.0625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.0875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.1125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.1375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.1625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.1875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.2125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.2375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.2625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.2875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.3125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.3375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.3625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.3875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.4125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.4375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.4625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.4875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.5125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.5375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.5625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.5875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.6125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.6375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.6625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.6875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.7125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.7375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.7625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.7875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.8125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.8375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.8625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.8875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.9125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.9375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.9625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   5.9875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.0125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.0375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.0625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.0875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.1125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.1375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.1625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.1875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.2125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.2375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.2625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.2875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.3125000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.3375000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.3625000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.3875000E-01   4.2631943E-01   9.2745262E-01   3.0313018E-01   1.7776001E+00
   6.4125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.4375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.4625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.4875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.5125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.5375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.5625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.5875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.6125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.6375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.6625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.6875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.7125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.7375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.7625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.7875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.8125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.8375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.8625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.8875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.9125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.9375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.9625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   6.9875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.0125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.0375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.0625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.0875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.1125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.1375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.1625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.1875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.2125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.2375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.2625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.2875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.3125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.3375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.3625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.3875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.4125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.4375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.4625000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.4875000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.5125000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
   7.5375000E-01   2.6557371E-01   9.2745262E-01   3.0313018E-01   2.8535409E+00
